id,carrier,iata,name,config,created_at,updated_at
349,PR,343,Airbus A340-300 (343) V2,{"f"=>0, "j"=>36, "p"=>0, "y"=>218, "total"=>254},2015-04-13 05:53:22 UTC,2015-04-13 05:53:22 UTC
350,PR,343,Airbus A340-300 (343) V3,{"f"=>0, "j"=>12, "p"=>0, "y"=>282, "total"=>294},2015-04-13 05:53:22 UTC,2015-04-13 05:53:22 UTC
351,PR,744,Boeing 747-400 (744) V1,{"f"=>0, "j"=>56, "p"=>0, "y"=>335, "total"=>391},2015-04-13 05:53:23 UTC,2015-04-13 05:53:23 UTC
352,PR,744,Boeing 747-400 (744) V2,{"f"=>0, "j"=>42, "p"=>0, "y"=>383, "total"=>425},2015-04-13 05:53:24 UTC,2015-04-13 05:53:24 UTC
353,PR,744,Boeing 747-400 (744) V3,{"f"=>0, "j"=>44, "p"=>0, "y"=>383, "total"=>427},2015-04-13 05:53:25 UTC,2015-04-13 05:53:25 UTC
354,PR,777,Boeing 777-300ER (777),{"f"=>0, "j"=>42, "p"=>0, "y"=>328, "total"=>370},2015-04-13 05:53:26 UTC,2015-04-13 05:53:26 UTC
409,LX,333,Airbus A330-300 (333),{"f"=>8, "j"=>45, "p"=>0, "y"=>183, "total"=>236},2015-04-13 05:54:01 UTC,2015-04-13 05:54:01 UTC
410,LX,343,Airbus A340-300 (343),{"f"=>8, "j"=>47, "p"=>0, "y"=>164, "total"=>219},2015-04-13 05:54:02 UTC,2015-04-13 05:54:02 UTC
366,QR,333,Airbus A330-300 (333) V1,{"f"=>0, "j"=>30, "p"=>0, "y"=>275, "total"=>305},2015-04-13 05:53:33 UTC,2015-04-13 05:53:33 UTC
367,QR,333,Airbus A330-300 (333) V2,{"f"=>12, "j"=>24, "p"=>0, "y"=>225, "total"=>261},2015-04-13 05:53:33 UTC,2015-04-13 05:53:33 UTC
368,QR,333,Airbus A330-300 (333) V3,{"f"=>12, "j"=>18, "p"=>0, "y"=>208, "total"=>238},2015-04-13 05:53:34 UTC,2015-04-13 05:53:34 UTC
369,QR,346,Airbus A340-600 (346),{"f"=>8, "j"=>42, "p"=>0, "y"=>260, "total"=>310},2015-04-13 05:53:34 UTC,2015-04-13 05:53:34 UTC
370,QR,350,Airbus A350 (350),{"f"=>0, "j"=>36, "p"=>0, "y"=>247, "total"=>283},2015-04-13 05:53:35 UTC,2015-04-13 05:53:35 UTC
371,QR,380,Airbus A380 (380),{"f"=>8, "j"=>48, "p"=>0, "y"=>461, "total"=>517},2015-04-13 05:53:35 UTC,2015-04-13 05:53:35 UTC
372,QR,77L,Boeing 777-200LR (77L),{"f"=>0, "j"=>42, "p"=>0, "y"=>217, "total"=>259},2015-04-13 05:53:36 UTC,2015-04-13 05:53:36 UTC
373,QR,77W,Boeing 777-300ER (77W) V1,{"f"=>0, "j"=>42, "p"=>0, "y"=>293, "total"=>335},2015-04-13 05:53:39 UTC,2015-04-13 05:53:39 UTC
374,QR,77W,Boeing 777-300ER (77W) V2,{"f"=>0, "j"=>24, "p"=>0, "y"=>356, "total"=>380},2015-04-13 05:53:40 UTC,2015-04-13 05:53:40 UTC
375,QR,788,Boeing 787-8 (788),{"f"=>0, "j"=>22, "p"=>0, "y"=>232, "total"=>254},2015-04-13 05:53:41 UTC,2015-04-13 05:53:41 UTC
423,TG,AB6,Airbus A300-600 (AB6) V1,{"f"=>0, "j"=>46, "p"=>0, "y"=>201, "total"=>247},2015-04-13 05:54:11 UTC,2015-04-13 05:54:11 UTC
424,TG,AB7,Airbus A300-600 (AB7) V2,{"f"=>0, "j"=>28, "p"=>0, "y"=>232, "total"=>260},2015-04-13 05:54:11 UTC,2015-04-13 05:54:11 UTC
425,TG,330,Airbus A330-300 (330) V1,{"f"=>0, "j"=>36, "p"=>0, "y"=>263, "total"=>299},2015-04-13 05:54:12 UTC,2015-04-13 05:54:12 UTC
426,TG,333,Airbus A330-300 (333) V2,{"f"=>0, "j"=>42, "p"=>0, "y"=>263, "total"=>305},2015-04-13 05:54:13 UTC,2015-04-13 05:54:13 UTC
510,AC,300,de Havilland Dash 8 (300),{"f"=>0, "j"=>0, "p"=>0, "y"=>50, "total"=>50},2015-04-13 06:28:11 UTC,2015-04-13 06:28:11 UTC
511,AC,319,Airbus A319 (319),{"f"=>8, "j"=>0, "p"=>0, "y"=>120, "total"=>128},2015-04-13 06:28:14 UTC,2015-04-13 06:28:14 UTC
512,AC,320,Airbus A320 (320),{"f"=>8, "j"=>0, "p"=>0, "y"=>150, "total"=>158},2015-04-13 06:28:14 UTC,2015-04-13 06:28:14 UTC
513,AC,321,Airbus A321 (321) V1,{"f"=>12, "j"=>0, "p"=>0, "y"=>173, "total"=>185},2015-04-13 06:28:15 UTC,2015-04-13 06:28:15 UTC
408,WN,738,Boeing 737-800 (738),{"f"=>0, "j"=>0, "p"=>0, "y"=>175, "total"=>175},2015-04-13 05:54:01 UTC,2015-04-13 05:54:01 UTC
376,BI,777,Boeing 777-200 (777),{"f"=>0, "j"=>30, "p"=>0, "y"=>255, "total"=>285},2015-04-13 05:53:41 UTC,2015-04-13 05:53:41 UTC
377,BI,788,Boeing 787-8 (788),{"f"=>0, "j"=>18, "p"=>0, "y"=>236, "total"=>254},2015-04-13 05:53:42 UTC,2015-04-13 05:53:42 UTC
378,RJ,332,Airbus A330-200 (332),{"f"=>0, "j"=>0, "p"=>0, "y"=>259, "total"=>283},2015-04-13 05:53:43 UTC,2015-04-13 05:53:43 UTC
379,RJ,342,Airbus A340-200 (342),{"f"=>0, "j"=>0, "p"=>0, "y"=>230, "total"=>254},2015-04-13 05:53:43 UTC,2015-04-13 05:53:43 UTC
380,RJ,788,Boeing 787-8 (788),{"f"=>0, "j"=>0, "p"=>0, "y"=>246, "total"=>270},2015-04-13 05:53:44 UTC,2015-04-13 05:53:44 UTC
382,SK,333,Airbus A330-300 (333) V1,{"f"=>0, "j"=>34, "p"=>35, "y"=>195, "total"=>264},2015-04-13 05:53:45 UTC,2015-04-13 05:53:45 UTC
383,SK,333,Airbus A330-300 (333) V2,{"f"=>0, "j"=>32, "p"=>56, "y"=>178, "total"=>266},2015-04-13 05:53:46 UTC,2015-04-13 05:53:46 UTC
384,SK,343,Airbus A340-300 (343),{"f"=>0, "j"=>46, "p"=>28, "y"=>171, "total"=>245},2015-04-13 05:53:47 UTC,2015-04-13 05:53:47 UTC
385,SV,333,Airbus A330-300 (333) V2,{"f"=>0, "j"=>36, "p"=>0, "y"=>0, "total"=>288},2015-04-13 05:53:48 UTC,2015-04-13 05:53:48 UTC
386,SV,772,Boeing 777-200 (772) Three Class,{"f"=>24, "j"=>38, "p"=>0, "y"=>0, "total"=>232},2015-04-13 05:53:48 UTC,2015-04-13 05:53:48 UTC
387,SV,772,Boeing 777-200 (772) Two Class,{"f"=>0, "j"=>14, "p"=>0, "y"=>0, "total"=>341},2015-04-13 05:53:49 UTC,2015-04-13 05:53:49 UTC
388,SV,773,Boeing 777-300 (773) Three Class,{"f"=>24, "j"=>36, "p"=>0, "y"=>245, "total"=>305},2015-04-13 05:53:49 UTC,2015-04-13 05:53:49 UTC
389,SV,773,Boeing 777-300 (773) Two Class,{"f"=>0, "j"=>30, "p"=>0, "y"=>0, "total"=>413},2015-04-13 05:53:50 UTC,2015-04-13 05:53:50 UTC
390,TZ,772,Boeing 777-200ER (772),{"f"=>0, "j"=>0, "p"=>0, "y"=>329, "total"=>402},2015-04-13 05:53:51 UTC,2015-04-13 05:53:51 UTC
391,TZ,772,Boeing 777-200ER (772),{"f"=>0, "j"=>0, "p"=>0, "y"=>329, "total"=>402},2015-04-13 05:53:51 UTC,2015-04-13 05:53:51 UTC
403,86,777,Boeing 777-300ER (777) V1,{"f"=>6, "j"=>53, "p"=>34, "y"=>180, "total"=>273},2015-04-13 05:53:58 UTC,2015-04-13 05:53:58 UTC
404,SA,332,Airbus A330-200 (332) ,{"f"=>0, "j"=>36, "p"=>0, "y"=>186, "total"=>222},2015-04-13 05:53:59 UTC,2015-04-13 05:53:59 UTC
405,SA,342,Airbus A340-200 (342),{"f"=>0, "j"=>24, "p"=>0, "y"=>226, "total"=>250},2015-04-13 05:53:59 UTC,2015-04-13 05:53:59 UTC
406,SA,343,Airbus A340-300 (343),{"f"=>0, "j"=>38, "p"=>0, "y"=>216, "total"=>254},2015-04-13 05:54:00 UTC,2015-04-13 05:54:00 UTC
407,SA,346,Airbus A340-600 (346),{"f"=>0, "j"=>42, "p"=>0, "y"=>275, "total"=>317},2015-04-13 05:54:00 UTC,2015-04-13 05:54:00 UTC
411,TA,332,Airbus A330-200 (332),{"f"=>0, "j"=>30, "p"=>0, "y"=>222, "total"=>252},2015-04-13 05:54:03 UTC,2015-04-13 05:54:03 UTC
412,JJ,332,Airbus A330-200 (332),{"f"=>4, "j"=>36, "p"=>180, "y"=>15, "total"=>235},2015-04-13 05:54:04 UTC,2015-04-13 05:54:04 UTC
413,JJ,332,Airbus A330-200 (332),{"f"=>4, "j"=>36, "p"=>180, "y"=>15, "total"=>235},2015-04-13 05:54:04 UTC,2015-04-13 05:54:04 UTC
414,JJ,763,Boeing 767-300ER (763),{"f"=>0, "j"=>30, "p"=>4, "y"=>171, "total"=>205},2015-04-13 05:54:05 UTC,2015-04-13 05:54:05 UTC
415,JJ,763,Boeing 767-300ER (763),{"f"=>0, "j"=>30, "p"=>4, "y"=>171, "total"=>205},2015-04-13 05:54:06 UTC,2015-04-13 05:54:06 UTC
416,JJ,777,Boeing 777-300 (777) V1,{"f"=>4, "j"=>56, "p"=>272, "y"=>30, "total"=>362},2015-04-13 05:54:06 UTC,2015-04-13 05:54:06 UTC
417,JJ,777,Boeing 777-300 (777) V1,{"f"=>4, "j"=>56, "p"=>272, "y"=>30, "total"=>362},2015-04-13 05:54:07 UTC,2015-04-13 05:54:07 UTC
418,JJ,777,Boeing 777-300 (777) V2,{"f"=>4, "j"=>45, "p"=>288, "y"=>26, "total"=>363},2015-04-13 05:54:07 UTC,2015-04-13 05:54:07 UTC
420,TP,332,Airbus A330-200 (332) V1,{"f"=>0, "j"=>0, "p"=>0, "y"=>239, "total"=>263},2015-04-13 05:54:09 UTC,2015-04-13 05:54:09 UTC
421,TP,332,Airbus A330-200 (332) V2,{"f"=>0, "j"=>0, "p"=>0, "y"=>244, "total"=>268},2015-04-13 05:54:09 UTC,2015-04-13 05:54:09 UTC
422,TP,343,Airbus A340-300 (343),{"f"=>0, "j"=>0, "p"=>0, "y"=>232, "total"=>268},2015-04-13 05:54:10 UTC,2015-04-13 05:54:10 UTC
518,UX,738,Boeing 737-800 (738),{"f"=>0, "j"=>12, "p"=>0, "y"=>168, "total"=>180},2015-04-13 06:28:18 UTC,2015-04-13 06:28:18 UTC
519,UX,E95,Embraer 195 (E95),{"f"=>0, "j"=>14, "p"=>0, "y"=>108, "total"=>122},2015-04-13 06:28:19 UTC,2015-04-13 06:28:19 UTC
427,TG,346,Airbus A340-600 (346),{"f"=>8, "j"=>60, "p"=>0, "y"=>199, "total"=>267},2015-04-13 05:54:13 UTC,2015-04-13 05:54:13 UTC
446,UA,744,Boeing 747-400 (744),{"f"=>12, "j"=>52, "p"=>70, "y"=>240, "total"=>374},2015-04-13 05:54:24 UTC,2015-04-13 05:54:24 UTC
447,UA,744,Boeing 747-400 (744),{"f"=>12, "j"=>52, "p"=>70, "y"=>240, "total"=>374},2015-04-13 05:54:25 UTC,2015-04-13 05:54:25 UTC
448,UA,752,Boeing 757-200 (752) V2 Intl ,{"f"=>16, "j"=>16, "p"=>45, "y"=>108, "total"=>169},2015-04-13 05:54:25 UTC,2015-04-13 05:54:25 UTC
449,UA,752,Boeing 757-200 (752) V2 Intl ,{"f"=>16, "j"=>16, "p"=>45, "y"=>108, "total"=>169},2015-04-13 05:54:26 UTC,2015-04-13 05:54:26 UTC
450,UA,752,Boeing 757-200 (752) V3 PS ,{"f"=>28, "j"=>28, "p"=>42, "y"=>72, "total"=>142},2015-04-13 05:54:26 UTC,2015-04-13 05:54:26 UTC
428,TG,388,Airbus A380-800 (388),{"f"=>12, "j"=>60, "p"=>0, "y"=>435, "total"=>507},2015-04-13 05:54:14 UTC,2015-04-13 05:54:14 UTC
429,TG,744,Boeing 747-400 (744) V2,{"f"=>10, "j"=>40, "p"=>0, "y"=>325, "total"=>375},2015-04-13 05:54:14 UTC,2015-04-13 05:54:14 UTC
430,TG,747,Boeing 747-400 (747) V1,{"f"=>14, "j"=>50, "p"=>0, "y"=>325, "total"=>389},2015-04-13 05:54:15 UTC,2015-04-13 05:54:15 UTC
431,TG,772,Boeing 777-200 (772),{"f"=>0, "j"=>30, "p"=>0, "y"=>279, "total"=>309},2015-04-13 05:54:15 UTC,2015-04-13 05:54:15 UTC
432,TG,772,Boeing 777-200ER (772),{"f"=>0, "j"=>30, "p"=>0, "y"=>262, "total"=>292},2015-04-13 05:54:16 UTC,2015-04-13 05:54:16 UTC
433,TG,773,Boeing 777-300 (773),{"f"=>0, "j"=>34, "p"=>0, "y"=>330, "total"=>364},2015-04-13 05:54:16 UTC,2015-04-13 05:54:16 UTC
434,TG,77W,Boeing 777-300ER (77W),{"f"=>0, "j"=>42, "p"=>0, "y"=>306, "total"=>348},2015-04-13 05:54:17 UTC,2015-04-13 05:54:17 UTC
435,TG,788,Boeing 787-8 (788),{"f"=>0, "j"=>24, "p"=>0, "y"=>240, "total"=>264},2015-04-13 05:54:17 UTC,2015-04-13 05:54:17 UTC
533,AI,319,Airbus A319 (319) V1,{"f"=>0, "j"=>8, "p"=>0, "y"=>114, "total"=>122},2015-04-13 06:28:31 UTC,2015-04-13 06:28:31 UTC
534,AI,319,Airbus A319 (319) V2,{"f"=>0, "j"=>0, "p"=>0, "y"=>144, "total"=>144},2015-04-13 06:28:32 UTC,2015-04-13 06:28:32 UTC
535,AI,320,Airbus A320 (320) V1,{"f"=>0, "j"=>0, "p"=>0, "y"=>168, "total"=>168},2015-04-13 06:28:32 UTC,2015-04-13 06:28:32 UTC
536,AI,320,Airbus A320 (320) V2,{"f"=>0, "j"=>20, "p"=>0, "y"=>120, "total"=>140},2015-04-13 06:28:33 UTC,2015-04-13 06:28:33 UTC
537,AI,321,Airbus A321 (321),{"f"=>0, "j"=>20, "p"=>0, "y"=>152, "total"=>172},2015-04-13 06:28:33 UTC,2015-04-13 06:28:33 UTC
540,NZ,320,Airbus A320 (320) Domestic,{"f"=>0, "j"=>0, "p"=>0, "y"=>171, "total"=>171},2015-04-13 06:28:35 UTC,2015-04-13 06:28:35 UTC
541,NZ,320,Airbus A320 (320) Intl,{"f"=>0, "j"=>0, "p"=>0, "y"=>168, "total"=>168},2015-04-13 06:28:36 UTC,2015-04-13 06:28:36 UTC
542,NZ,733,Boeing 737-300 (733),{"f"=>0, "j"=>0, "p"=>0, "y"=>66, "total"=>133},2015-04-13 06:28:37 UTC,2015-04-13 06:28:37 UTC
544,AB,319,Airbus A319 (319),{"f"=>0, "j"=>0, "p"=>0, "y"=>150, "total"=>150},2015-04-13 06:28:39 UTC,2015-04-13 06:28:39 UTC
545,AB,320,Airbus A320 (320),{"f"=>0, "j"=>0, "p"=>0, "y"=>180, "total"=>180},2015-04-13 06:28:39 UTC,2015-04-13 06:28:39 UTC
546,AB,321,Airbus A321 (321),{"f"=>0, "j"=>0, "p"=>0, "y"=>210, "total"=>210},2015-04-13 06:28:40 UTC,2015-04-13 06:28:40 UTC
547,AB,737,Boeing 737-700 (737),{"f"=>0, "j"=>0, "p"=>0, "y"=>144, "total"=>144},2015-04-13 06:28:40 UTC,2015-04-13 06:28:40 UTC
436,MT,332,Airbus A330-200 (332),{"f"=>0, "j"=>0, "p"=>49, "y"=>273, "total"=>322},2015-04-13 05:54:18 UTC,2015-04-13 05:54:18 UTC
437,MT,763,Boeing 767-300 (763),{"f"=>0, "j"=>0, "p"=>0, "y"=>326, "total"=>326},2015-04-13 05:54:19 UTC,2015-04-13 05:54:19 UTC
438,BY,763,Boeing 767-300ER (763) V1,{"f"=>0, "j"=>0, "p"=>62, "y"=>196, "total"=>258},2015-04-13 05:54:19 UTC,2015-04-13 05:54:19 UTC
439,BY,763,Boeing 767-300ER (763) V2,{"f"=>0, "j"=>0, "p"=>63, "y"=>195, "total"=>258},2015-04-13 05:54:20 UTC,2015-04-13 05:54:20 UTC
440,BY,763,Boeing 767-300ER (763) V3,{"f"=>0, "j"=>0, "p"=>31, "y"=>252, "total"=>283},2015-04-13 05:54:21 UTC,2015-04-13 05:54:21 UTC
441,BY,788,Boeing 787-8 (788),{"f"=>0, "j"=>0, "p"=>47, "y"=>241, "total"=>288},2015-04-13 05:54:21 UTC,2015-04-13 05:54:21 UTC
442,TK,332,Airbus A330-200 (332),{"f"=>0, "j"=>22, "p"=>0, "y"=>228, "total"=>250},2015-04-13 05:54:22 UTC,2015-04-13 05:54:22 UTC
443,TK,333,Airbus A330-300 (333),{"f"=>0, "j"=>28, "p"=>0, "y"=>260, "total"=>288},2015-04-13 05:54:22 UTC,2015-04-13 05:54:22 UTC
444,TK,343,Airbus A340-300 (343),{"f"=>0, "j"=>34, "p"=>0, "y"=>236, "total"=>270},2015-04-13 05:54:23 UTC,2015-04-13 05:54:23 UTC
445,TK,77W,Boeing 777-300ER (77W) V1,{"f"=>0, "j"=>28, "p"=>63, "y"=>246, "total"=>337},2015-04-13 05:54:24 UTC,2015-04-13 05:54:24 UTC
470,US,332,Airbus A330-200 (332),{"f"=>0, "j"=>20, "p"=>0, "y"=>232, "total"=>252},2015-04-13 05:54:38 UTC,2015-04-13 05:54:38 UTC
471,US,752,Boeing 757-200 (752) V2,{"f"=>0, "j"=>12, "p"=>0, "y"=>170, "total"=>182},2015-04-13 05:54:39 UTC,2015-04-13 05:54:39 UTC
472,US,752,Boeing 757-200 (752) V3,{"f"=>0, "j"=>12, "p"=>0, "y"=>158, "total"=>170},2015-04-13 05:54:39 UTC,2015-04-13 05:54:39 UTC
473,JW,320,Airbus A320 (320) V1,{"f"=>0, "j"=>0, "p"=>0, "y"=>180, "total"=>180},2015-04-13 05:54:40 UTC,2015-04-13 05:54:40 UTC
474,VS,333,Airbus A330-300 (333) ,{"f"=>0, "j"=>0, "p"=>48, "y"=>185, "total"=>266},2015-04-13 05:54:41 UTC,2015-04-13 05:54:41 UTC
475,VS,343,Airbus A340-300 (343),{"f"=>0, "j"=>0, "p"=>35, "y"=>177, "total"=>246},2015-04-13 05:54:41 UTC,2015-04-13 05:54:41 UTC
476,VS,346,Airbus A340-600 (346),{"f"=>0, "j"=>0, "p"=>38, "y"=>233, "total"=>316},2015-04-13 05:54:42 UTC,2015-04-13 05:54:42 UTC
477,VS,744,Boeing 747-400 (744) LGW,{"f"=>0, "j"=>0, "p"=>66, "y"=>375, "total"=>455},2015-04-13 05:54:43 UTC,2015-04-13 05:54:43 UTC
478,VS,744,Boeing 747-400 (744) LHR,{"f"=>0, "j"=>0, "p"=>62, "y"=>261, "total"=>367},2015-04-13 05:54:43 UTC,2015-04-13 05:54:43 UTC
479,VS,789,Boeing 787-900 (789) ,{"f"=>0, "j"=>0, "p"=>35, "y"=>198, "total"=>264},2015-04-13 05:54:44 UTC,2015-04-13 05:54:44 UTC
480,VA,332,Airbus A330-200 (332),{"f"=>0, "j"=>24, "p"=>0, "y"=>255, "total"=>279},2015-04-13 05:54:45 UTC,2015-04-13 05:54:45 UTC
481,VA,73H,Boeing 737-800 (73H) Business,{"f"=>0, "j"=>8, "p"=>0, "y"=>168, "total"=>176},2015-04-13 05:54:45 UTC,2015-04-13 05:54:45 UTC
482,VA,773,Boeing 777-300ER (773),{"f"=>0, "j"=>33, "p"=>40, "y"=>288, "total"=>361},2015-04-13 05:54:46 UTC,2015-04-13 05:54:46 UTC
538,IX,738,Boeing 737-800 Vers. 1 (738),{"f"=>0, "j"=>0, "p"=>0, "y"=>0, "total"=>186},2015-04-13 06:28:34 UTC,2015-04-13 06:28:34 UTC
539,IX,738,Boeing 737-800 Vers. 2 (738),{"f"=>0, "j"=>0, "p"=>0, "y"=>0, "total"=>189},2015-04-13 06:28:34 UTC,2015-04-13 06:28:34 UTC
543,AK,320,Airbus A320 (320),{"f"=>0, "j"=>0, "p"=>0, "y"=>138, "total"=>180},2015-04-13 06:28:38 UTC,2015-04-13 06:28:38 UTC
451,UA,752,Boeing 757-200 (752) V3 PS ,{"f"=>28, "j"=>28, "p"=>42, "y"=>72, "total"=>142},2015-04-13 05:54:27 UTC,2015-04-13 05:54:27 UTC
452,UA,763,Boeing 767-300 (763) Three Class,{"f"=>6, "j"=>26, "p"=>71, "y"=>80, "total"=>183},2015-04-13 05:54:28 UTC,2015-04-13 05:54:28 UTC
453,UA,763,Boeing 767-300 (763) Three Class,{"f"=>6, "j"=>26, "p"=>71, "y"=>80, "total"=>183},2015-04-13 05:54:28 UTC,2015-04-13 05:54:28 UTC
454,UA,763,Boeing 767-300 (763) Two Class,{"f"=>30, "j"=>30, "p"=>49, "y"=>135, "total"=>214},2015-04-13 05:54:29 UTC,2015-04-13 05:54:29 UTC
455,UA,763,Boeing 767-300 (763) Two Class,{"f"=>30, "j"=>30, "p"=>49, "y"=>135, "total"=>214},2015-04-13 05:54:29 UTC,2015-04-13 05:54:29 UTC
456,UA,764,Boeing 767-400ER (764) Intl,{"f"=>39, "j"=>39, "p"=>70, "y"=>133, "total"=>242},2015-04-13 05:54:30 UTC,2015-04-13 05:54:30 UTC
457,UA,764,Boeing 767-400ER (764) Intl,{"f"=>39, "j"=>39, "p"=>70, "y"=>133, "total"=>242},2015-04-13 05:54:30 UTC,2015-04-13 05:54:30 UTC
459,UA,772,Boeing 777-200 (772) V1 Three Class Intl,{"f"=>8, "j"=>40, "p"=>110, "y"=>108, "total"=>266},2015-04-13 05:54:32 UTC,2015-04-13 05:54:32 UTC
460,UA,772,Boeing 777-200 (772) V2 Three Class Intl,{"f"=>8, "j"=>40, "p"=>113, "y"=>108, "total"=>269},2015-04-13 05:54:32 UTC,2015-04-13 05:54:32 UTC
461,UA,772,Boeing 777-200 (772) V2 Three Class Intl,{"f"=>8, "j"=>40, "p"=>113, "y"=>108, "total"=>269},2015-04-13 05:54:33 UTC,2015-04-13 05:54:33 UTC
462,UA,772,Boeing 777-200 (772) V3 Two Class Intl,{"f"=>50, "j"=>50, "p"=>72, "y"=>145, "total"=>267},2015-04-13 05:54:33 UTC,2015-04-13 05:54:33 UTC
463,UA,772,Boeing 777-200 (772) V3 Two Class Intl,{"f"=>50, "j"=>50, "p"=>72, "y"=>145, "total"=>267},2015-04-13 05:54:34 UTC,2015-04-13 05:54:34 UTC
464,UA,772,Boeing 777-200 (772) V4 Hawaii,{"f"=>32, "j"=>0, "p"=>98, "y"=>214, "total"=>344},2015-04-13 05:54:35 UTC,2015-04-13 05:54:35 UTC
465,UA,772,Boeing 777-200 (772) V4 Hawaii,{"f"=>32, "j"=>0, "p"=>98, "y"=>214, "total"=>344},2015-04-13 05:54:35 UTC,2015-04-13 05:54:35 UTC
466,UA,788,Boeing 787-8 (788),{"f"=>36, "j"=>36, "p"=>70, "y"=>113, "total"=>219},2015-04-13 05:54:36 UTC,2015-04-13 05:54:36 UTC
467,UA,788,Boeing 787-8 (788),{"f"=>36, "j"=>36, "p"=>70, "y"=>113, "total"=>219},2015-04-13 05:54:37 UTC,2015-04-13 05:54:37 UTC
468,UA,789,Boeing 787-9 (789),{"f"=>48, "j"=>48, "p"=>88, "y"=>116, "total"=>252},2015-04-13 05:54:38 UTC,2015-04-13 05:54:38 UTC
469,UA,789,Boeing 787-9 (789),{"f"=>48, "j"=>48, "p"=>88, "y"=>116, "total"=>252},2015-04-13 05:54:38 UTC,2015-04-13 05:54:38 UTC
458,UA,777,Boeing 777-200 (772) V1 Three Class Intl,{"f"=>8, "j"=>40, "p"=>110, "y"=>108, "total"=>266},2015-04-13 05:54:31 UTC,2015-04-13 06:08:26 UTC
165,DL,332,Airbus A330-200 (332),{"f"=>0, "j"=>34, "p"=>32, "y"=>168, "total"=>234},2015-04-13 05:49:56 UTC,2015-04-13 05:49:56 UTC
166,DL,332,Airbus A330-200 (332),{"f"=>0, "j"=>34, "p"=>32, "y"=>168, "total"=>234},2015-04-13 05:49:57 UTC,2015-04-13 05:49:57 UTC
167,DL,333,Airbus A330-300 (333),{"f"=>0, "j"=>34, "p"=>32, "y"=>227, "total"=>293},2015-04-13 05:49:58 UTC,2015-04-13 05:49:58 UTC
168,DL,333,Airbus A330-300 (333),{"f"=>0, "j"=>34, "p"=>32, "y"=>227, "total"=>293},2015-04-13 05:49:59 UTC,2015-04-13 05:49:59 UTC
169,DL,744,Boeing 747-400 (744),{"f"=>0, "j"=>48, "p"=>42, "y"=>286, "total"=>376},2015-04-13 05:50:00 UTC,2015-04-13 05:50:00 UTC
170,DL,744,Boeing 747-400 (744),{"f"=>0, "j"=>48, "p"=>42, "y"=>286, "total"=>376},2015-04-13 05:50:00 UTC,2015-04-13 05:50:00 UTC
171,DL,75A,Boeing 757-200 (75A) Pacific,{"f"=>0, "j"=>24, "p"=>18, "y"=>132, "total"=>174},2015-04-13 05:50:01 UTC,2015-04-13 05:50:01 UTC
172,DL,75A,Boeing 757-200 (75A) Pacific,{"f"=>0, "j"=>24, "p"=>18, "y"=>132, "total"=>174},2015-04-13 05:50:01 UTC,2015-04-13 05:50:01 UTC
173,DL,75E,Boeing 757-200 (75E) Transatlantic,{"f"=>0, "j"=>16, "p"=>25, "y"=>130, "total"=>171},2015-04-13 05:50:02 UTC,2015-04-13 05:50:02 UTC
174,DL,75E,Boeing 757-200 (75E) Transatlantic,{"f"=>0, "j"=>16, "p"=>25, "y"=>130, "total"=>171},2015-04-13 05:50:02 UTC,2015-04-13 05:50:02 UTC
175,DL,75S,Boeing 757-200 (75S) ,{"f"=>0, "j"=>16, "p"=>44, "y"=>108, "total"=>168},2015-04-13 05:50:03 UTC,2015-04-13 05:50:03 UTC
176,DL,75S,Boeing 757-200 (75S) ,{"f"=>0, "j"=>16, "p"=>44, "y"=>108, "total"=>168},2015-04-13 05:50:03 UTC,2015-04-13 05:50:03 UTC
177,DL,75S,Boeing 757-200 (75S) ,{"f"=>0, "j"=>16, "p"=>44, "y"=>108, "total"=>168},2015-04-13 05:51:35 UTC,2015-04-13 05:51:35 UTC
178,DL,,Boeing 767-300ER (76H/76Z),{"f"=>0, "j"=>26, "p"=>29, "y"=>171, "total"=>226},2015-04-13 05:51:35 UTC,2015-04-13 05:51:35 UTC
179,DL,,Boeing 767-300ER (76H/76Z),{"f"=>0, "j"=>26, "p"=>29, "y"=>171, "total"=>226},2015-04-13 05:51:36 UTC,2015-04-13 05:51:36 UTC
180,DL,76L,Boeing 767-300ER (76L),{"f"=>0, "j"=>36, "p"=>32, "y"=>143, "total"=>211},2015-04-13 05:51:37 UTC,2015-04-13 05:51:37 UTC
181,DL,76L,Boeing 767-300ER (76L),{"f"=>0, "j"=>36, "p"=>32, "y"=>143, "total"=>211},2015-04-13 05:51:37 UTC,2015-04-13 05:51:37 UTC
182,DL,,Boeing 767-300ER (76T/76W),{"f"=>0, "j"=>36, "p"=>29, "y"=>143, "total"=>208},2015-04-13 05:51:38 UTC,2015-04-13 05:51:38 UTC
183,DL,,Boeing 767-300ER (76T/76W),{"f"=>0, "j"=>36, "p"=>29, "y"=>143, "total"=>208},2015-04-13 05:51:38 UTC,2015-04-13 05:51:38 UTC
184,DL,76Z,Boeing 767-300ER (76Z) V2,{"f"=>0, "j"=>26, "p"=>29, "y"=>171, "total"=>226},2015-04-13 05:51:39 UTC,2015-04-13 05:51:39 UTC
185,DL,76Z,Boeing 767-300ER (76Z) V2,{"f"=>0, "j"=>26, "p"=>29, "y"=>171, "total"=>226},2015-04-13 05:51:40 UTC,2015-04-13 05:51:40 UTC
